0,0
0,0.07358209
3,0.153134328
0,0.272537313
3,0.332985075
3,0.387164179
0,0.610149254
3,1.022357724
0,3.131097561
4,3.487804878
0,4.371428571
0,4.99546371
5,4.912298387
0,4.754233871
0,4.667137097
0,4.501814516
